nome,idade,fase,iaa,inde,ponto_virada,sexo,ips,pedra,ipp,ida,bolsista_encoded,pedra_encoded,ian,ieg,ipv,corraca,diff_fase,na_fase,ponto_virada_encoded,cg,cf,ct
ALUNO-828,15.0,4,7.91667,7.503891,Sim,M,5.625,Ametista,8.541666666666666,7,1,3,5,8.2,8.777786666666666,R,-1.0,0,1,692.0,13.0,13.0
ALUNO-828,16.0,5,9.2,7.482,Não,M,7.5,Ametista,8.1,7.3,1,3,5.0,7.5,7.7,R,-1.0,0,0,692.0,13.0,13.0
ALUNO-828,17.0,6,9.58335,6.259109685300206,Não,M,8.125,Ágata,7.96875,3.833333333333334,1,2,5.0,4.845885093167702,7.27778,R,-1.0,0,0,692.0,13.0,13.0
ALUNO-829,12.0,3,9.58335,6.508056333333332,Não,M,7.5,Ágata,7.708333333333334,0,0,2,10,8.2,6.944439999999998,R,0.0,1,0,450.0,36.0,8.0
ALUNO-829,13.0,3,10.0,6.418,Não,M,7.5,Ágata,7.3,3.6,0,2,10.0,3.9,7.2,R,0.0,1,0,450.0,36.0,8.0
ALUNO-829,14.0,4,9.16668,7.117600108225108,Não,M,5.625,Ametista,6.71875,5.666666666666667,0,3,10.0,8.249458874458874,5.91666,R,0.0,1,0,450.0,36.0,8.0
ALUNO-830,13.0,4,9.58335,9.098615,Sim,F,10,Topázio,8.958333333333332,7,1,4,10,10,9.222233333333334,R,1.0,0,1,103.0,9.0,3.0
ALUNO-830,14.0,5,10.0,8.506,Não,F,7.5,Topázio,8.8,7.9,1,4,10.0,7.8,8.8,R,1.0,0,0,103.0,9.0,3.0
ALUNO-830,15.0,5,9.58335,8.135882296296298,Não,F,6.25,Topázio,6.458333333333334,7.166666666666667,1,4,10.0,9.241898148148149,8.125005,R,0.0,1,0,103.0,9.0,3.0
ALUNO-831,11.0,0,9.000020000000001,7.889583000000001,Não,M,7.5,Ametista,6.5625,8.5,0,3,5,10,6.916655,B,-2.0,0,0,650.0,115.0,10.0
ALUNO-831,12.0,1,9.5,7.351,Não,M,7.5,Ametista,7.7,3.6,0,3,5.0,10.0,8.3,B,-2.0,0,0,650.0,115.0,10.0
ALUNO-831,13.0,2,9.50002,6.445832675903806,Não,M,7.5,Ágata,6.25,3.0,0,2,5.0,9.104156712852363,5.999996666666668,B,-1.0,0,0,650.0,115.0,10.0
ALUNO-832,13.0,3,10.00002,8.62014138888889,Sim,F,7.5,Topázio,9.0625,6.944444444444446,0,4,10.0,9.375,8.5000025,B,0.0,1,1,27.0,7.0,1.0
ALUNO-834,14.0,3,6.7,5.506,Não,F,6.9,Quartzo,7.3,5.8,0,1,5.0,3.1,5.7,B,-1.0,0,0,621.0,81.0,14.0
ALUNO-834,15.0,3,7.91667,6.614515690283401,Não,F,7.5,Ágata,7.5,4.5,0,2,5.0,7.739245951417004,6.8749975,B,-2.0,0,0,621.0,81.0,14.0
ALUNO-835,11.0,2,0,5.032083,Não,M,3.125,Quartzo,6.5625,0,0,1,10,7.9,7.416665,B,0.0,1,0,769.0,142.0,12.0
ALUNO-835,12.0,2,0.0,4.335,Não,M,5.6,Quartzo,7.8,1.6,0,1,5.0,5.4,5.4,B,-1.0,0,0,769.0,142.0,12.0
ALUNO-835,13.0,2,9.50002,5.661425060985798,Não,M,5.0,Quartzo,6.25,3.25,0,1,5.0,6.182121971595657,5.999993333333334,B,-1.0,0,0,769.0,142.0,12.0
ALUNO-836,11.0,0,9.50002,6.894444777777777,Não,F,7.5,Ágata,5.0,6.0,0,2,5.0,7.638888888888888,7.333325,R,-2.0,0,0,527.0,151.0,12.0
ALUNO-839,13.0,1,10.00002,8.079349826086958,Não,M,7.5,Topázio,6.25,8.0,0,4,5.0,9.855072463768115,8.166666666666668,B,-2.0,0,0,123.0,28.0,2.0
ALUNO-840,8.0,0,9.000020000000001,7.487501000000001,Não,F,4.375,Ametista,2.5,10,0,3,10,10,4.499995,R,0.0,1,0,443.0,130.0,3.0
ALUNO-840,9.0,0,9.0,6.598,Não,F,4.4,Ágata,5.3,6.6,0,2,5.0,8.3,6.2,R,-1.0,0,0,443.0,130.0,3.0
ALUNO-840,10.0,0,9.000020000000001,7.151334755991286,Não,F,6.875,Ametista,5.0,7.25,0,3,5.0,8.485838779956426,7.083325,R,-2.0,0,0,443.0,130.0,3.0
ALUNO-841,9.0,0,7.91668,6.83936507936508,Não,M,4.375,Ágata,4.375,7.716666666666667,0,2,5.0,8.230158730158731,7.41666,R,-1.0,0,0,543.0,154.0,9.0
ALUNO-843,17.0,6,7.1,6.644,Não,M,5.6,Ágata,6.9,7.3,0,2,5.0,7.2,6.5,R,-1.0,0,0,752.0,17.0,9.0
ALUNO-843,inf,7,8.33334,5.783934045751634,Não,M,5.0,Quartzo,6.71875,4.111111111111112,0,1,5.0,5.226960784313724,7.055553333333332,R,-1.0,0,0,752.0,17.0,9.0
ALUNO-844,13.0,1,8.500020000000001,7.308335555555557,Não,F,7.5,Ametista,6.25,6.75,0,3,5.0,8.61111111111111,7.555556666666667,B,-2.0,0,0,384.0,99.0,7.0
ALUNO-847,8.0,0,9.50002,7.862026142857143,Não,M,8.125,Ametista,5.0,7.949999999999999,0,3,10.0,8.714285714285715,6.333335,R,0.0,1,0,181.0,50.0,3.0
ALUNO-848,12.0,2,9.500020000000001,7.432918,Não,F,6.875,Ametista,7.1875,7,0,3,5,8.3,7.58333,R,-1.0,0,0,723.0,102.0,13.0
ALUNO-848,13.0,2,8.5,6.850,Não,F,7.5,Ágata,8.1,4.9,0,2,5.0,7.9,6.8,R,-1.0,0,0,723.0,102.0,13.0
ALUNO-848,14.0,3,7.5,6.030205833333333,Não,F,7.5,Ágata,7.34375,3.916666666666667,0,2,5.0,7.1875,5.3749875,R,-1.0,0,0,723.0,102.0,13.0
ALUNO-850,12.0,3,9.16668,8.186876333333334,Não,F,7.5,Ametista,7.96875,6.666666666666667,1,3,10,9.7,7.25,R,0.0,1,0,365.0,29.0,4.0
ALUNO-850,13.0,3,9.2,8.151,Sim,F,7.5,Ametista,8.1,6.6,1,3,10.0,7.5,9.3,R,0.0,1,1,365.0,29.0,4.0
ALUNO-850,14.0,4,7.91667,7.388203535794046,Não,F,5.0,Ametista,7.65625,6.711111111111111,1,3,10.0,7.776784067859118,7.1666625,R,0.0,1,0,365.0,29.0,4.0
ALUNO-851,9.0,0,9.500020000000001,7.6499999999999995,Não,M,7.5,Ametista,2.5,9,0,3,5,10,6.99999,P,-1.0,0,0,134.0,32.0,4.0
ALUNO-851,10.0,1,9.5,7.713,Sim,M,7.5,Ametista,8.1,4.8,0,3,5.0,9.6,9.2,P,-1.0,0,1,134.0,32.0,4.0
ALUNO-851,11.0,1,10.00002,8.040676603174603,Não,M,7.5,Ametista,6.041666666666667,8.583333333333334,0,3,5.0,9.682539682539682,7.666666666666667,P,-1.0,0,0,134.0,32.0,4.0
ALUNO-852,9.0,0,9.000020000000001,7.347305921568628,Não,F,8.75,Ametista,5.625,7.166666666666666,0,3,5.0,7.88235294117647,7.5,R,-1.0,0,0,377.0,113.0,2.0
ALUNO-853,11.0,1,9.50002,7.928601818181819,Sim,M,7.5,Ametista,5.9375,7.75,0,3,5.0,9.090909090909092,8.83334,R,-1.0,0,1,160.0,39.0,2.0
ALUNO-854,11.0,2,9.000020000000001,7.403129618406286,Não,M,7.5,Ametista,6.458333333333334,5.666666666666666,0,3,10.0,8.092031425364757,6.777773333333333,B,0.0,1,0,360.0,52.0,4.0
ALUNO-855,13.0,2,9.000020000000001,7.356112666666667,Não,M,7.5,Ametista,7.083333333333334,8,0,3,5,7.6,6.888886666666665,B,-1.0,0,0,667.0,89.0,9.0
ALUNO-855,14.0,2,8.0,6.243,Não,M,7.5,Ágata,7.9,2.8,0,2,5.0,7.1,7.1,B,-2.0,0,0,667.0,89.0,9.0
ALUNO-855,15.0,3,8.75001,6.355207500000001,Não,M,7.5,Ágata,7.34375,4.25,0,2,5.0,7.6875,5.5416575,B,-2.0,0,0,667.0,89.0,9.0
ALUNO-856,17.0,5,9.16668,7.641655050108932,Não,F,7.5,Ametista,6.041666666666667,7.166666666666667,0,3,5.0,9.27076525054466,7.91667,P,-2.0,0,0,257.0,15.0,7.0
ALUNO-857,11.0,1,9.000020000000001,7.779763904761905,Não,F,7.5,Ametista,6.25,7.5,0,3,5.0,9.523809523809524,8.0,B,-1.0,0,0,209.0,52.0,6.0
ALUNO-858,10.0,1,9.000020000000001,8.590003000000001,Sim,F,6.875,Topázio,8.125,9.5,0,4,5,9.7,9.250005,B,-1.0,0,1,591.0,97.0,6.0
ALUNO-858,11.0,2,9.5,8.586,Sim,F,7.5,Topázio,7.7,6.2,0,4,10.0,10.0,9.4,B,0.0,1,1,591.0,97.0,6.0
ALUNO-858,12.0,2,10.00002,6.689521871961853,Não,F,5.0,Ágata,4.375,4.583333333333333,0,2,5.0,8.39898935980926,8.277776666666668,B,-1.0,0,0,591.0,97.0,6.0
ALUNO-859,13.0,1,9.50002,7.729168333333334,Não,M,7.5,Ametista,5.625,8.5,0,3,5.0,8.416666666666666,7.916665,R,-2.0,0,0,226.0,58.0,5.0
ALUNO-861,14.0,3,9.583350000000001,8.080835,Não,M,7.5,Ametista,8.125,8.666666666666666,0,3,5,8.8,7.833333333333334,B,-1.0,0,0,498.0,41.0,5.0
ALUNO-861,15.0,3,9.2,7.724,Não,M,7.5,Ametista,7.7,7.7,0,3,5.0,8.3,7.9,B,-2.0,0,0,498.0,41.0,5.0
ALUNO-861,16.0,4,9.58335,6.962409296451915,Não,M,6.875,Ágata,7.1875,6.877777777777777,0,2,5.0,6.278011204481793,7.3333325,B,-2.0,0,0,498.0,41.0,5.0
ALUNO-862,10.0,1,9.500020000000001,8.345835333333333,Não,F,6.875,Ametista,7.083333333333334,10,0,3,5,9.5,8,R,-1.0,0,0,206.0,50.0,6.0
ALUNO-862,11.0,1,9.0,7.990,Sim,F,7.5,Ametista,8.1,6.5,0,3,5.0,9.6,9.1,R,-1.0,0,1,206.0,50.0,6.0
ALUNO-862,12.0,1,7.50002,7.785336999222999,Sim,F,7.5,Ametista,6.25,8.25,0,3,5.0,9.16278166278166,8.388893333333334,R,-2.0,0,1,206.0,50.0,6.0
ALUNO-863,8.0,0,10.00002,8.679763571428571,Não,F,8.125,Topázio,5.625,9.416666666666668,0,4,10.0,9.19047619047619,7.916665,B,0.0,1,0,16.0,1.0,1.0
ALUNO-864,13.0,2,8.000020000000001,7.680083750915751,Não,M,7.5,Ametista,6.458333333333334,8.5,0,3,5.0,8.754578754578755,7.666663333333332,R,-1.0,0,0,240.0,40.0,3.0
ALUNO-865,9.0,0,9.5,8.396,Sim,M,7.5,Topázio,8.1,7.3,0,4,5.0,10.0,9.7,R,-1.0,0,1,694.0,168.0,11.0
ALUNO-865,11.0,1,7.50002,6.254285403508773,Não,M,7.5,Ágata,6.041666666666667,4.583333333333334,0,2,5.0,7.389473684210527,6.277776666666666,R,-1.0,0,0,694.0,168.0,11.0
ALUNO-866,8.0,1,9.000020000000001,8.558752,Não,F,7.5,Topázio,7.1875,9,0,4,10,9.7,7.25,P,0.0,1,0,45.0,6.0,2.0
ALUNO-866,9.0,1,8.5,8.846,Sim,F,7.5,Topázio,7.7,8.4,1,4,10.0,10.0,9.0,P,0.0,1,1,45.0,6.0,2.0
ALUNO-866,10.0,1,7.50002,8.416724112554114,Sim,F,7.5,Topázio,6.875,9.583333333333332,1,4,5.0,9.72943722943723,9.33334,P,-1.0,0,1,45.0,6.0,2.0
ALUNO-868,8.0,0,9.0,8.081,Não,F,7.5,Ametista,7.8,7.0,0,3,10.0,8.3,7.9,B,0.0,1,0,285.0,80.0,7.0
ALUNO-868,9.0,0,9.50002,7.569368138401559,Não,F,8.125,Ametista,5.625,6.916666666666666,0,3,5.0,8.888499025341131,7.916665,B,-1.0,0,0,285.0,80.0,7.0
ALUNO-869,11.0,1,9.000020000000001,6.730094370370371,Não,F,7.5,Ágata,6.041666666666667,4.75,0,2,5.0,8.351851851851851,6.777776666666666,R,-1.0,0,0,577.0,141.0,11.0
ALUNO-870,13.0,2,10.00002,8.427782,Sim,F,7.5,Topázio,6.666666666666666,8.0,0,4,5.0,10.0,9.555566666666666,R,-1.0,0,1,43.0,4.0,2.0
ALUNO-872,12.0,2,9.000020000000001,6.996391333333334,Não,M,4.375,Ágata,7.5,6,1,2,5,8.1,7.944446666666667,R,-1.0,0,0,788.0,118.0,16.0
ALUNO-872,13.0,3,6.7,4.451,Não,M,5.0,Quartzo,5.2,2.9,1,1,10.0,2.2,3.7,R,0.0,1,0,788.0,118.0,16.0
ALUNO-872,14.0,3,7.08333,5.526750312169312,Não,M,5.625,Quartzo,7.1875,4.333333333333333,0,1,5.0,5.727513227513228,5.12499,R,-1.0,0,0,788.0,118.0,16.0
ALUNO-876,9.0,0,9.50002,7.410072141650422,Não,M,7.5,Ametista,5.0,7.166666666666666,0,3,5.0,9.217024041585445,7.16666,P,-1.0,0,0,356.0,107.0,7.0
ALUNO-877,12.0,2,8.000020000000001,7.543335000000001,Não,F,7.5,Ametista,7.5,7.5,0,3,5,8.3,7.916665,B,-1.0,0,0,717.0,100.0,12.0
ALUNO-877,13.0,2,7.4,6.379,Não,F,7.5,Ágata,8.1,1.9,0,2,5.0,7.5,8.5,B,-1.0,0,0,717.0,100.0,12.0
ALUNO-877,14.0,3,7.91667,6.05804740909091,Não,F,7.5,Ágata,7.03125,4.75,0,2,5.0,6.607954545454545,5.2083225,B,-1.0,0,0,717.0,100.0,12.0
ALUNO-879,11.0,1,9.50002,6.625001666666667,Não,M,5.0,Ágata,3.75,5.5,0,2,5.0,8.833333333333332,7.166665,P,-1.0,0,0,617.0,149.0,7.0
ALUNO-881,11.0,1,9.50002,8.057199636363638,Não,M,7.5,Ametista,6.875,7.833333333333333,0,3,5.0,9.848484848484848,8.166670000000002,B,-1.0,0,0,132.0,31.0,2.0
ALUNO-882,11.0,1,9.50002,7.576531180695848,Não,F,7.5,Ametista,5.625,9.166666666666668,0,3,5.0,7.570145903479236,7.333333333333333,B,-1.0,0,0,282.0,76.0,3.0
ALUNO-883,9.0,1,9.50002,7.791668,Não,F,7.5,Ametista,6.25,5.5,0,3,10.0,9.666666666666666,7.166663333333332,B,0.0,1,0,203.0,49.0,3.0
ALUNO-884,17.0,5,7.9,4.511,Não,F,0.0,Quartzo,7.5,2.1,0,1,5.0,3.9,6.4,B,-2.0,0,0,787.0,53.0,16.0
ALUNO-884,inf,5,6.66668,5.537423023965141,Não,F,7.5,Quartzo,4.583333333333333,4.9,0,1,2.5,5.995438453159041,6.16667,B,-3.0,0,0,787.0,53.0,16.0
ALUNO-885,9.0,1,10.0,7.772,Não,F,7.5,Ametista,8.1,3.9,0,3,10.0,8.3,8.8,R,0.0,1,0,136.0,34.0,5.0
ALUNO-885,11.0,1,9.000020000000001,8.018089853232116,Não,F,7.5,Ametista,6.25,8.833333333333332,0,3,5.0,9.04876926616057,8.333336666666668,R,-1.0,0,0,136.0,34.0,5.0
ALUNO-886,7.0,0,10.000020000000001,8.71667,Não,M,7.5,Topázio,7.5,8.5,0,4,10,10,7.58334,B,0.0,1,0,120.0,27.0,3.0
ALUNO-886,8.0,0,9.5,8.544,Não,M,7.5,Topázio,7.8,7.1,0,4,10.0,10.0,8.3,B,0.0,1,0,120.0,27.0,3.0
ALUNO-886,9.0,1,9.50002,8.086112,Não,M,7.5,Topázio,6.25,7.25,0,4,10.0,9.666666666666666,6.888883333333333,B,0.0,1,0,120.0,27.0,3.0
ALUNO-887,9.0,1,9.000020000000001,5.852779111111111,Não,M,7.5,Quartzo,4.583333333333333,0.0,0,1,10.0,7.222222222222222,6.499996666666666,P,0.0,1,0,743.0,176.0,12.0
ALUNO-889,12.0,2,9.000020000000001,7.633752,Não,F,7.5,Ametista,8.4375,7,0,3,5,8.7,7.5,B,-1.0,0,0,192.0,29.0,7.0
ALUNO-889,13.0,2,8.5,7.933,Não,F,7.5,Ametista,7.5,8.3,0,3,5.0,8.3,8.8,B,-1.0,0,0,192.0,29.0,7.0
ALUNO-889,14.0,3,8.33334,7.831592958621301,Não,F,7.5,Ametista,7.34375,6.555555555555556,0,3,10.0,8.513866737550948,7.4999975,B,0.0,1,0,192.0,29.0,7.0
ALUNO-891,9.0,1,8.500020000000001,8.025002,Não,F,7.5,Ametista,6.25,6.5,0,3,10.0,10.0,7.5,R,0.0,1,0,135.0,33.0,3.0
ALUNO-893,11.0,2,0.0,5.606945333333334,Não,M,7.5,Quartzo,6.458333333333334,3.5,0,1,10.0,7.000000000000001,5.55556,R,0.0,1,0,773.0,144.0,10.0
ALUNO-895,8.0,0,9.50002,7.944048285714286,Não,M,8.125,Ametista,5.625,5.666666666666666,0,3,10.0,9.761904761904765,7.66666,B,0.0,1,0,158.0,43.0,3.0
ALUNO-896,13.0,2,8.500020000000001,7.199483586980921,Não,F,7.5,Ametista,5.624999999999999,5.833333333333334,0,3,5.0,9.184904601571269,7.666670000000001,R,-1.0,0,0,430.0,63.0,4.0
ALUNO-900,14.0,3,7.9,5.835,Não,F,7.5,Ágata,7.3,5.4,0,2,5.0,5.6,4.4,R,-1.0,0,0,462.0,58.0,7.0
ALUNO-900,15.0,3,7.91667,7.078213898659693,Não,F,7.5,Ametista,7.65625,6.5,0,3,5.0,7.312949493298463,7.54166,R,-2.0,0,0,462.0,58.0,7.0
ALUNO-901,11.0,1,8.500020000000001,6.067222501942502,Não,F,7.5,Ágata,6.041666666666667,3.75,0,2,5.0,5.843045843045843,7.222223333333333,B,-1.0,0,0,715.0,171.0,15.0
ALUNO-902,8.0,0,9.000020000000001,7.7166690000000004,Não,M,7.5,Ametista,2.5,8,0,3,10,10,6.083335,B,0.0,1,0,302.0,85.0,4.0
ALUNO-902,9.0,0,8.5,7.273,Não,M,7.5,Ametista,7.8,5.4,0,3,5.0,10.0,6.6,B,-1.0,0,0,302.0,85.0,4.0
ALUNO-902,10.0,0,9.50002,7.517770718098665,Não,M,7.5,Ametista,5.3125,7.416666666666666,0,3,5.0,8.765931923826662,7.749995,B,-2.0,0,0,302.0,85.0,4.0
ALUNO-903,8.0,1,9.000020000000001,8.885835,Não,M,7.5,Topázio,8.125,10,0,4,10,9.2,7.916665,R,0.0,1,0,93.0,12.0,3.0
ALUNO-903,9.0,1,9.0,9.069,Sim,M,7.5,Topázio,8.1,8.3,1,4,10.0,10.0,9.7,R,0.0,1,1,93.0,12.0,3.0
ALUNO-903,10.0,2,8.000020000000001,8.175157209876545,Não,M,7.5,Topázio,6.041666666666667,7.5,1,4,10.0,9.382716049382717,8.222226666666666,R,0.0,1,0,93.0,12.0,3.0
ALUNO-905,9.0,0,9.5,6.133,Não,M,7.5,Ágata,7.5,3.5,0,2,5.0,5.8,6.6,R,-1.0,0,0,252.0,69.0,4.0
ALUNO-905,11.0,0,9.50002,7.658744356725147,Sim,M,7.5,Ametista,6.25,9.1,0,3,5.0,6.65204678362573,8.416665,R,-2.0,0,1,252.0,69.0,4.0
ALUNO-909,12.0,2,9.500020000000001,6.241251999999999,Não,M,7.5,Ágata,7.8125,2,0,2,5,6.3,8,R,-1.0,0,0,605.0,101.0,8.0
ALUNO-909,13.0,2,9.5,6.082,Não,M,7.5,Ágata,7.3,3.1,0,2,5.0,5.4,7.2,R,-1.0,0,0,605.0,101.0,8.0
ALUNO-909,14.0,2,7.916679999999999,6.654070674842067,Não,M,5.625,Ágata,6.458333333333334,4.5,0,2,5.0,8.54812337421033,7.722223333333334,R,-2.0,0,0,605.0,101.0,8.0
ALUNO-910,16.0,5,9.58335,4.328750666666667,Não,F,3.125,Quartzo,7.8125,1.3333333333333333,0,1,5,0.8,6.749995,R,-1.0,0,0,799.0,19.0,11.0
ALUNO-910,17.0,6,8.8,6.772,Não,F,7.5,Ágata,7.5,5.0,0,2,5.0,7.8,6.7,R,-1.0,0,0,799.0,19.0,11.0
ALUNO-910,18.0,7,9.16668,5.323060529411764,Não,F,5.0,Quartzo,7.03125,2.966666666666666,0,1,5.0,4.16078431372549,6.388886666666666,R,-1.0,0,0,799.0,19.0,11.0
ALUNO-911,15.0,3,5.83334,6.5970838333333335,Não,F,3.75,Ágata,7.1875,7.666666666666667,0,2,5,8.1,6.3333325,B,-2.0,0,0,784.0,72.0,15.0
ALUNO-911,16.0,4,6.7,6.239,Não,F,5.0,Ágata,7.5,5.1,0,2,5.0,6.9,7.0,B,-2.0,0,0,784.0,72.0,15.0
ALUNO-911,17.0,4,4.58334,5.54660878400712,Não,F,5.0,Quartzo,5.78125,5.0,0,1,2.5,7.675756420035596,6.1249925,B,-3.0,0,0,784.0,72.0,15.0
ALUNO-913,13.0,3,0.0,7.027986444444445,Não,M,7.5,Ágata,7.96875,6.488888888888888,0,2,10.0,8.083333333333334,7.833335,R,0.0,1,0,479.0,60.0,4.0
ALUNO-914,13.0,2,0.0,5.061,Não,M,7.5,Quartzo,7.7,4.6,0,1,5.0,2.9,7.7,B,-1.0,0,0,511.0,77.0,7.0
ALUNO-914,14.0,2,9.000020000000001,6.940909599240267,Não,M,7.5,Ágata,6.25,6.583333333333334,0,2,5.0,6.746201329534664,7.500003333333334,B,-2.0,0,0,511.0,77.0,7.0
ALUNO-915,11.0,2,7.916679999999999,6.598583497194165,Não,M,7.5,Ágata,6.041666666666667,4.666666666666667,0,2,10.0,6.152637485970819,6.44444,B,0.0,1,0,627.0,109.0,8.0
ALUNO-916,13.0,3,7.91667,8.5077105,Sim,F,7.5,Topázio,8.59375,7,1,4,10,8.7,9.8333425,R,0.0,1,1,2.0,2.0,2.0
ALUNO-916,14.0,4,8.3,8.866,Sim,F,7.5,Topázio,9.2,7.8,1,4,10.0,9.7,9.3,R,0.0,1,1,2.0,2.0,2.0
ALUNO-916,15.0,5,8.75001,9.354308222222222,Sim,F,9.375,Topázio,9.0625,8.511111111111111,1,4,10.0,10.0,9.666675,R,0.0,1,1,2.0,2.0,2.0
ALUNO-918,15.0,4,8.75001,7.619179857540927,Não,F,7.5,Ametista,8.125,7.111111111111112,0,3,5.0,8.54728317659352,7.75,R,-1.0,0,0,266.0,21.0,2.0
ALUNO-919,15.0,5,8.75001,7.1305570000000005,Não,F,7.5,Ágata,7.500000000000001,5.333333333333333,0,2,10,6,7.444446666666667,R,0.0,1,0,834.0,20.0,12.0
ALUNO-919,16.0,6,7.5,6.517,Não,F,7.5,Ágata,7.8,5.5,0,2,10.0,3.9,6.8,R,0.0,1,0,834.0,20.0,12.0
ALUNO-919,17.0,7,0.0,4.831948084967321,Não,F,6.875,Quartzo,7.65625,1.477777777777778,0,1,10.0,4.027450980392157,6.388886666666667,R,0.0,1,0,834.0,20.0,12.0
ALUNO-920,15.0,4,7.08333,7.589375500000001,Sim,M,4.375,Ametista,7.96875,7,1,3,5,9.4,9.333337499999999,B,-1.0,0,1,475.0,29.0,2.0
ALUNO-920,17.0,5,8.33334,7.039504634920634,Não,M,5.625,Ametista,7.8125,7.199999999999999,1,3,5.0,6.612103174603176,8.0,B,-2.0,0,0,475.0,29.0,2.0
ALUNO-921,17.0,3,10.00002,4.929351371017871,Não,M,6.25,Quartzo,7.1875,1.722222222222222,0,1,2.5,3.914117132867133,6.0416575,R,-4.0,0,0,830.0,131.0,7.0
ALUNO-922,10.0,2,8.500020000000001,7.2879190000000005,Sim,F,4.375,Ametista,5.9375,4.5,0,3,10,8.7,8.833335,P,0.0,1,1,433.0,52.0,3.0
ALUNO-922,11.0,2,8.5,7.475,Não,F,6.3,Ametista,8.5,5.6,0,3,10.0,6.7,8.5,P,0.0,1,0,433.0,52.0,3.0
ALUNO-922,12.0,3,8.75001,7.191666500000001,Não,F,5.0,Ametista,7.5,5.166666666666667,0,3,10.0,8.458333333333334,6.7083275,P,0.0,1,0,433.0,52.0,3.0
ALUNO-923,8.0,0,9.000020000000001,7.400002000000001,Não,F,5,Ametista,2.5,9,0,3,10,10,4.75,R,0.0,1,0,241.0,64.0,3.0
ALUNO-923,9.0,0,8.0,5.910,Não,F,5.0,Ágata,6.6,3.9,0,2,5.0,8.3,5.0,R,-1.0,0,0,241.0,64.0,3.0
ALUNO-923,10.0,0,10.00002,7.67873527680312,Não,F,6.875,Ametista,5.625,8.483333333333334,0,3,5.0,8.076998050682262,8.083335,R,-2.0,0,0,241.0,64.0,3.0
ALUNO-924,11.0,1,8.500020000000001,7.412502222222223,Não,M,7.5,Ametista,5.625,7.25,0,3,5.0,8.777777777777779,7.722223333333334,B,-1.0,0,0,351.0,92.0,8.0
ALUNO-925,8.0,0,10.00002,7.818554797720798,Não,M,6.25,Ametista,5.625,7.083333333333334,0,3,10.0,8.655270655270654,7.41666,R,0.0,1,0,197.0,52.0,2.0
ALUNO-926,12.0,2,9.500020000000001,7.648612,Não,M,5,Ametista,6.875,8.5,0,3,5,9.5,7.055549999999999,P,-1.0,0,0,815.0,124.0,9.0
ALUNO-926,13.0,2,9.0,7.219,Não,M,5.0,Ametista,7.5,6.9,0,3,5.0,7.9,8.1,P,-1.0,0,0,815.0,124.0,9.0
ALUNO-926,14.0,3,0.0,5.148616912114456,Não,M,5.625,Quartzo,7.5,3.555555555555556,0,1,5.0,6.416701505016722,6.7083275,P,-1.0,0,0,815.0,124.0,9.0
ALUNO-927,9.0,1,8.500020000000001,8.537502,Não,M,7.5,Topázio,7.708333333333334,10,0,4,10,8,7.833333333333333,R,0.0,1,0,606.0,146.0,11.0
ALUNO-927,10.0,1,7.4,7.247,Não,M,7.5,Ametista,8.1,4.7,0,3,5.0,8.8,8.8,R,-1.0,0,0,606.0,146.0,11.0
ALUNO-927,11.0,1,7.416679999999999,6.65156698989899,Não,M,5.625,Ágata,6.041666666666667,6.25,0,2,5.0,7.466161616161616,7.5,R,-1.0,0,0,606.0,146.0,11.0
ALUNO-930,15.0,4,9.58335,8.372780333333333,Sim,M,9.375,Ametista,8.125,8,0,3,5,9.1,8.722226666666666,B,-1.0,0,1,5.0,1.0,1.0
ALUNO-930,16.0,5,10.0,8.355,Sim,M,7.5,Topázio,8.0,9.0,1,4,5.0,8.3,9.3,B,-1.0,0,1,5.0,1.0,1.0
ALUNO-930,17.0,6,10.00002,8.96534820289855,Sim,M,9.375,Topázio,9.0625,8.466666666666667,1,4,5.0,9.641304347826086,10.00001,B,-1.0,0,1,5.0,1.0,1.0
ALUNO-931,9.0,0,9.000020000000001,8.231250000000001,Não,M,7.5,Ametista,7.8125,9.5,0,3,5,10,6.99999,B,-1.0,0,0,663.0,160.0,8.0
ALUNO-931,10.0,1,8.5,7.757,Não,M,6.9,Ametista,8.3,6.6,0,3,5.0,9.6,8.2,B,-1.0,0,0,663.0,160.0,8.0
ALUNO-931,11.0,1,9.50002,6.38972597744361,Não,M,6.875,Ágata,5.625,3.333333333333333,0,2,5.0,6.948621553884712,8.166665,B,-1.0,0,0,663.0,160.0,8.0
ALUNO-932,12.0,2,8.000020000000001,7.526252,Não,M,6.25,Ametista,7.8125,7.5,0,3,5,9.1,7.5,B,-1.0,0,0,810.0,123.0,13.0
ALUNO-932,13.0,3,10.0,7.289,Não,M,7.5,Ametista,7.1,6.4,0,3,10.0,5.8,6.9,B,0.0,1,0,810.0,123.0,13.0
ALUNO-932,14.0,3,0.0,5.201146520702537,Não,M,4.375,Quartzo,7.5,5.444444444444444,0,1,5.0,5.207123159068239,6.916665,B,-1.0,0,0,810.0,123.0,13.0
ALUNO-933,17.0,5,7.91667,5.677000466853408,Não,M,7.5,Quartzo,5.625,2.066666666666666,0,1,5.0,6.255835667600373,7.041665,B,-2.0,0,0,762.0,49.0,8.0
ALUNO-934,inf,7,7.91667,7.665178904761905,Não,F,7.5,Ametista,7.1875,8.0,0,3,5.0,9.523809523809524,7.0,B,-1.0,0,0,248.0,4.0,3.0
